Hospital_ID,Hospital_Name,Date,Total_Beds,Occupied_Beds,Available_Beds,Total_Admissions,Total_Discharges,Emergency_Admissions,Outpatient_Visits
H005,PrimeCare Hospital,2025-04-06,275,217,58,33,22.0,4.0,82.0
H007,Unity Wellness Hospital,2025-12-04,221,195,26,33,28.0,12.0,105.0
H004,HealthFirst Medical Institute,2025-06-05,290,188,102,22,26.0,19.0,104.0
H005,PrimeCare Hospital,2025-08-28,275,222,53,29,9.0,13.0,162.0
H004,HealthFirst Medical Institute,2025-06-07,290,258,32,31,26.0,8.0,95.0
H007,Unity Wellness Hospital,2025-10-27,221,211,10,18,26.0,4.0,115.0
H007,Unity Wellness Hospital,2025-07-11,221,216,5,29,18.0,1.0,117.0
H004,HealthFirst Medical Institute,2025-05-22,290,242,48,22,39.0,2.0,117.0
H003,LifeLine Hospital,2025-06-05,162,94,68,27,24.0,5.0,100.0
H001,MedCare General Hospital,2025-03-21,477,316,161,11,23.0,11.0,169.0
H004,HealthFirst Medical Institute,2025-03-19,290,252,38,34,9.0,7.0,97.0
H003,LifeLine Hospital,2025-03-26,162,127,35,19,22.0,2.0,102.0
H006,Sunrise Community Hospital,2025-01-28,264,129,135,36,17.0,11.0,82.0
H006,Sunrise Community Hospital,2025-08-30,264,165,99,20,22.0,16.0,128.0
H002,CityCare Medical Center,2025-11-03,207,144,63,25,27.0,0.0,80.0
H007,Unity Wellness Hospital,2025-02-26,221,167,54,20,22.0,9.0,116.0
H007,Unity Wellness Hospital,2025-11-12,221,176,45,16,30.0,14.0,120.0
H001,MedCare General Hospital,2025-02-27,477,231,246,23,26.0,11.0,95.0
H001,MedCare General Hospital,2025-05-14,477,349,128,22,2.0,15.0,163.0
H004,HealthFirst Medical Institute,2025-02-15,290,207,83,23,19.0,9.0,106.0
H003,LifeLine Hospital,2025-07-23,162,113,49,19,17.0,15.0,121.0
H003,LifeLine Hospital,2025-07-18,162,132,30,26,35.0,8.0,145.0
H003,LifeLine Hospital,2025-04-04,162,109,53,23,20.0,1.0,78.0
H005,PrimeCare Hospital,2025-03-13,275,186,89,37,30.0,0.0,86.0
H004,HealthFirst Medical Institute,2025-04-30,290,228,62,12,27.0,9.0,188.0
H002,CityCare Medical Center,2025-05-20,207,153,54,48,21.0,10.0,156.0
H007,Unity Wellness Hospital,2025-12-11,221,156,65,26,22.0,7.0,56.0
H006,Sunrise Community Hospital,2025-06-21,264,175,89,20,25.0,11.0,72.0
H006,Sunrise Community Hospital,2025-05-14,264,216,48,27,16.0,9.0,96.0
H004,HealthFirst Medical Institute,2025-10-17,290,217,73,19,18.0,10.0,38.0
H003,LifeLine Hospital,2025-06-14,162,122,40,35,28.0,14.0,153.0
H003,LifeLine Hospital,09-04-2025,162,128,34,38,26.0,10.0,59.0
H007,Unity Wellness Hospital,2025-11-05,221,177,44,25,12.0,4.0,124.0
H005,PrimeCare Hospital,2025-08-12,275,207,68,24,19.0,9.0,99.0
H007,Unity Wellness Hospital,2025-05-26,221,137,84,25,15.0,7.0,81.0
H006,Sunrise Community Hospital,2025-12-26,264,241,23,14,21.0,14.0,121.0
H006,Sunrise Community Hospital,2025-11-19,264,92,172,37,20.0,4.0,61.0
H002,CityCare Medical Center,2025-10-15,207,143,64,25,33.0,5.0,146.0
H001,MedCare General Hospital,2025-06-22,477,355,122,12,38.0,12.0,95.0
H001,MedCare General Hospital,2025-02-08,477,317,160,31,14.0,9.0,126.0
H007,Unity Wellness Hospital,2025-09-16,221,130,91,25,31.0,11.0,182.0
H002,CityCare Medical Center,2025-12-15,207,150,57,26,25.0,13.0,156.0
H001,MedCare General Hospital,2025-04-01,477,339,138,32,28.0,5.0,98.0
H004,HealthFirst Medical Institute,2025-04-21,290,212,78,33,8.0,2.0,96.0
H007,Unity Wellness Hospital,2025-01-21,221,197,24,11,24.0,10.0,153.0
H006,Sunrise Community Hospital,2025-01-03,264,173,91,23,19.0,13.0,151.0
H004,HealthFirst Medical Institute,2025-03-02,290,163,127,28,24.0,7.0,147.0
H004,HealthFirst Medical Institute,2025-08-18,290,126,164,26,23.0,10.0,93.0
H001,MedCare General Hospital,2025-08-05,477,323,154,22,40.0,7.0,135.0
H002,CityCare Medical Center,2025-05-26,207,109,98,9,27.0,9.0,85.0
H005,PrimeCare Hospital,2025-08-09,275,205,70,34,22.0,11.0,174.0
H002,CityCare Medical Center,2025-05-15,207,169,38,22,30.0,7.0,133.0
H006,Sunrise Community Hospital,2025-10-21,264,181,83,22,30.0,8.0,133.0
H006,Sunrise Community Hospital,2025-02-01,264,226,38,25,29.0,5.0,127.0
H004,HealthFirst Medical Institute,2025-10-21,290,193,97,32,31.0,14.0,48.0
H005,PrimeCare Hospital,2025-03-01,275,176,99,12,31.0,4.0,130.0
H007,Unity Wellness Hospital,2025-05-19,221,168,53,24,0.0,15.0,140.0
H006,Sunrise Community Hospital,2025-09-09,264,258,6,32,24.0,5.0,106.0
H005,PrimeCare Hospital,2025-03-22,275,227,48,16,31.0,6.0,89.0
H004,HealthFirst Medical Institute,2025-05-03,290,197,93,22,26.0,2.0,118.0
H004,HealthFirst Medical Institute,2025-11-18,290,220,70,34,18.0,5.0,107.0
H006,Sunrise Community Hospital,2025-11-24,264,219,45,28,36.0,7.0,182.0
H005,PrimeCare Hospital,2025-08-05,275,201,74,27,33.0,9.0,124.0
H004,HealthFirst Medical Institute,2025-04-13,290,188,102,18,27.0,9.0,104.0
H005,PrimeCare Hospital,2025-03-24,275,208,67,14,26.0,8.0,171.0
H003,LifeLine Hospital,2025-08-12,162,121,41,15,32.0,7.0,151.0
H003,LifeLine Hospital,2025-01-21,162,105,57,27,20.0,14.0,92.0
H001,MedCare General Hospital,2025-08-23,477,386,91,27,23.0,9.0,89.0
H003,LifeLine Hospital,2025-01-03,162,109,53,19,26.0,10.0,167.0
H004,HealthFirst Medical Institute,2025-02-10,290,209,81,26,26.0,14.0,100.0
H004,HealthFirst Medical Institute,2025-03-03,290,165,125,19,40.0,10.0,114.0
H007,Unity Wellness Hospital,2025-06-14,221,108,113,30,27.0,11.0,172.0
H004,HealthFirst Medical Institute,2025-04-25,290,194,96,25,13.0,15.0,85.0
H003,LifeLine Hospital,2025-12-02,162,116,46,20,27.0,9.0,50.0
H003,LifeLine Hospital,2025-11-29,162,111,51,34,25.0,5.0,93.0
H004,HealthFirst Medical Institute,2025-03-14,290,194,96,9,14.0,9.0,96.0
H005,PrimeCare Hospital,2025-02-02,275,178,97,24,14.0,4.0,204.0
H006,Sunrise Community Hospital,2025-10-17,264,131,133,20,27.0,4.0,75.0
H003,LifeLine Hospital,2025-06-04,162,143,19,16,31.0,14.0,83.0
H001,MedCare General Hospital,2025-05-24,477,406,71,25,21.0,9.0,117.0
H007,Unity Wellness Hospital,2025-11-24,221,160,61,36,11.0,10.0,140.0
H003,LifeLine Hospital,2025-05-01,162,137,25,26,15.0,9.0,129.0
H002,CityCare Medical Center,2025-12-19,207,116,91,19,33.0,5.0,104.0
H007,Unity Wellness Hospital,2025-09-02,221,216,5,27,19.0,0.0,42.0
H001,MedCare General Hospital,2025-09-22,477,346,131,29,27.0,8.0,122.0
H001,MedCare General Hospital,2025-03-17,477,299,178,31,41.0,9.0,87.0
H002,CityCare Medical Center,2025-01-31,207,139,68,33,17.0,12.0,136.0
H006,Sunrise Community Hospital,2025-12-17,264,128,136,30,13.0,12.0,84.0
H007,Unity Wellness Hospital,2025-07-28,221,145,76,13,16.0,7.0,138.0
H002,CityCare Medical Center,2025-02-01,207,124,83,13,30.0,6.0,158.0
H004,HealthFirst Medical Institute,2025-09-28,290,188,102,13,22.0,8.0,102.0
H007,Unity Wellness Hospital,2025-12-31,221,193,28,30,29.0,11.0,113.0
H006,Sunrise Community Hospital,2025-03-20,264,147,117,39,22.0,13.0,103.0
H002,CityCare Medical Center,2025-08-19,207,151,56,35,28.0,5.0,127.0
H006,Sunrise Community Hospital,2025-10-12,264,204,60,27,20.0,12.0,148.0
H004,HealthFirst Medical Institute,2025-07-21,290,232,58,8,21.0,5.0,148.0
H005,PrimeCare Hospital,2025-12-28,275,186,89,31,36.0,10.0,136.0
H003,LifeLine Hospital,2025-05-23,162,122,40,18,33.0,10.0,96.0
H005,PrimeCare Hospital,2025-03-30,275,221,54,23,28.0,6.0,135.0
H001,MedCare General Hospital,2025-02-06,477,379,98,18,27.0,4.0,111.0
H006,Sunrise Community Hospital,2025-12-01,264,181,83,9,24.0,7.0,168.0
H007,Unity Wellness Hospital,2025-10-06,221,148,73,22,30.0,6.0,83.0
H003,LifeLine Hospital,2025-09-05,162,107,55,18,25.0,15.0,145.0
H005,PrimeCare Hospital,2025-04-22,275,169,106,15,1.0,5.0,141.0
H004,HealthFirst Medical Institute,2025-01-28,290,231,59,39,24.0,13.0,99.0
H006,Sunrise Community Hospital,2025-03-09,264,202,62,24,26.0,8.0,141.0
H002,CityCare Medical Center,2025-11-07,207,123,84,22,28.0,5.0,90.0
H002,CityCare Medical Center,2025-12-30,207,136,71,23,23.0,5.0,87.0
H002,CityCare Medical Center,2025-02-17,207,170,37,23,23.0,10.0,130.0
H005,PrimeCare Hospital,2025-02-26,275,237,38,30,34.0,8.0,146.0
H005,PrimeCare Hospital,2025-07-09,275,153,122,25,51.0,7.0,147.0
H003,LifeLine Hospital,2025-04-06,162,95,67,17,18.0,16.0,186.0
H002,CityCare Medical Center,2025-09-09,207,178,29,26,15.0,1.0,112.0
H001,MedCare General Hospital,2025-04-25,477,344,133,38,22.0,10.0,153.0
H002,CityCare Medical Center,2025-02-22,207,118,89,20,20.0,8.0,178.0
H005,PrimeCare Hospital,2025-06-15,275,227,48,32,22.0,5.0,131.0
H007,Unity Wellness Hospital,2025-11-22,221,129,92,37,14.0,8.0,74.0
H001,MedCare General Hospital,2025-03-31,477,381,96,27,19.0,5.0,77.0
H006,Sunrise Community Hospital,2025-09-15,264,190,74,26,19.0,4.0,120.0
H003,LifeLine Hospital,2025-01-24,162,116,46,17,29.0,14.0,97.0
H005,PrimeCare Hospital,2025-06-20,275,213,62,20,11.0,6.0,157.0
H001,MedCare General Hospital,2025-01-12,477,396,81,18,26.0,7.0,159.0
H001,MedCare General Hospital,2025-10-12,477,374,103,33,17.0,7.0,78.0
H003,LifeLine Hospital,2025-12-03,162,106,56,22,33.0,10.0,89.0
H004,HealthFirst Medical Institute,2025-04-07,290,238,52,24,20.0,11.0,202.0
H004,HealthFirst Medical Institute,2025-12-12,290,213,77,25,17.0,12.0,50.0
H007,Unity Wellness Hospital,2025-07-30,221,190,31,9,23.0,7.0,120.0
H007,Unity Wellness Hospital,2025-07-29,221,127,94,24,23.0,12.0,82.0
H007,Unity Wellness Hospital,2025-05-09,221,174,47,15,34.0,15.0,120.0
H005,PrimeCare Hospital,2025-04-19,275,195,80,21,20.0,11.0,183.0
H007,Unity Wellness Hospital,2025-01-13,221,164,57,23,17.0,8.0,157.0
H005,PrimeCare Hospital,2025-08-16,275,202,73,26,23.0,9.0,140.0
H003,LifeLine Hospital,2025-05-02,162,136,26,18,23.0,14.0,84.0
H003,LifeLine Hospital,2025-06-15,162,126,36,21,12.0,12.0,162.0
H002,CityCare Medical Center,2025-05-12,207,133,74,38,17.0,16.0,98.0
H005,PrimeCare Hospital,2025-11-19,275,168,107,18,26.0,8.0,113.0
H001,MedCare General Hospital,2025-12-02,477,324,153,34,31.0,15.0,102.0
H002,CityCare Medical Center,2025-05-31,207,121,86,36,26.0,12.0,190.0
H004,HealthFirst Medical Institute,2025-09-11,290,149,141,21,12.0,2.0,79.0
H003,LifeLine Hospital,2025-10-13,162,118,44,25,26.0,13.0,179.0
H007,Unity Wellness Hospital,2025-08-05,221,170,51,15,23.0,8.0,172.0
H005,PrimeCare Hospital,2025-11-18,275,172,103,30,28.0,2.0,147.0
H005,PrimeCare Hospital,2025-11-22,275,219,56,14,15.0,7.0,125.0
H006,Sunrise Community Hospital,2025-09-03,264,194,70,12,17.0,8.0,147.0
H001,MedCare General Hospital,2025-12-23,477,262,215,24,30.0,2.0,123.0
H007,Unity Wellness Hospital,2025-09-09,221,179,42,31,34.0,11.0,76.0
H004,HealthFirst Medical Institute,2025-08-06,290,198,92,35,35.0,8.0,119.0
H005,PrimeCare Hospital,2025-06-25,275,234,41,37,30.0,15.0,109.0
H002,CityCare Medical Center,2025-07-05,207,192,15,37,22.0,7.0,117.0
H004,HealthFirst Medical Institute,2025-05-13,290,168,122,33,24.0,6.0,158.0
H007,Unity Wellness Hospital,2025-04-11,221,143,78,18,15.0,1.0,217.0
H003,LifeLine Hospital,2025-08-16,162,110,52,30,7.0,6.0,113.0
H005,PrimeCare Hospital,2025-11-10,275,239,36,27,24.0,5.0,65.0
H006,Sunrise Community Hospital,2025-11-13,264,167,97,25,22.0,5.0,97.0
H003,LifeLine Hospital,2025-10-06,162,126,36,11,17.0,8.0,153.0
H003,LifeLine Hospital,2025-12-29,162,115,47,30,18.0,13.0,41.0
H007,Unity Wellness Hospital,2025-04-05,221,164,57,29,21.0,8.0,73.0
H003,LifeLine Hospital,2025-09-24,162,93,69,32,22.0,10.0,142.0
H005,PrimeCare Hospital,2025-08-08,275,227,48,32,29.0,9.0,118.0
H001,MedCare General Hospital,2025-06-03,477,303,174,24,18.0,16.0,192.0
H002,CityCare Medical Center,2025-08-04,207,147,60,21,26.0,6.0,59.0
H005,PrimeCare Hospital,2025-01-11,275,167,108,26,33.0,6.0,172.0
H002,CityCare Medical Center,2025-12-05,207,160,47,18,34.0,10.0,31.0
H004,HealthFirst Medical Institute,2025-04-28,290,210,80,30,43.0,7.0,127.0
H003,LifeLine Hospital,2025-06-16,162,93,69,27,28.0,5.0,118.0
H002,CityCare Medical Center,2025-05-03,207,139,68,23,20.0,12.0,55.0
H002,CityCare Medical Center,2025-07-14,207,127,80,29,21.0,1.0,132.0
H004,HealthFirst Medical Institute,2025-02-16,290,136,154,32,17.0,10.0,195.0
H004,HealthFirst Medical Institute,2025-01-25,290,148,142,28,24.0,7.0,138.0
H002,CityCare Medical Center,2025-05-28,207,123,84,25,26.0,5.0,84.0
H002,CityCare Medical Center,2025-09-26,207,105,102,21,23.0,9.0,103.0
H007,Unity Wellness Hospital,2025-01-20,221,181,40,36,22.0,6.0,206.0
H005,PrimeCare Hospital,2025-07-24,275,131,144,14,37.0,14.0,122.0
H003,LifeLine Hospital,2025-10-10,162,110,52,33,13.0,7.0,149.0
H006,Sunrise Community Hospital,2025-04-17,264,231,33,29,34.0,1.0,125.0
H004,HealthFirst Medical Institute,2025-02-25,290,207,83,15,13.0,14.0,112.0
H007,Unity Wellness Hospital,2025-08-02,221,145,76,29,29.0,6.0,128.0
H001,MedCare General Hospital,2025-04-27,477,362,115,21,42.0,11.0,127.0
H003,LifeLine Hospital,2025-01-11,162,137,25,36,17.0,5.0,114.0
H007,Unity Wellness Hospital,2025-06-26,221,144,77,20,11.0,10.0,62.0
H006,Sunrise Community Hospital,2025-05-30,264,191,73,15,35.0,7.0,
H003,LifeLine Hospital,2025-12-18,162,116,46,12,22.0,12.0,164.0
H005,PrimeCare Hospital,2025-12-17,275,211,64,15,21.0,8.0,50.0
H003,LifeLine Hospital,2025-04-11,162,115,47,34,18.0,9.0,159.0
H001,MedCare General Hospital,2025-04-30,477,314,163,22,20.0,5.0,135.0
H002,CityCare Medical Center,2025-10-19,207,127,80,25,31.0,0.0,57.0
H007,Unity Wellness Hospital,2025-05-30,221,132,89,19,27.0,4.0,61.0
H007,Unity Wellness Hospital,2025-12-18,221,184,37,20,50.0,3.0,151.0
H007,Unity Wellness Hospital,2025-11-16,221,139,82,23,21.0,9.0,166.0
H002,CityCare Medical Center,2025-09-28,207,130,77,13,31.0,6.0,140.0
H002,CityCare Medical Center,2025-01-05,207,123,84,35,31.0,5.0,137.0
H001,MedCare General Hospital,2025-09-26,477,352,125,25,33.0,10.0,157.0
H001,MedCare General Hospital,2025-02-16,477,301,176,26,18.0,9.0,205.0
H003,LifeLine Hospital,2025-09-19,162,89,73,23,23.0,13.0,140.0
H003,LifeLine Hospital,2025-05-27,162,119,43,26,25.0,6.0,95.0
H003,LifeLine Hospital,2025-02-13,162,102,60,27,25.0,15.0,159.0
H004,HealthFirst Medical Institute,2025-05-05,290,234,56,15,25.0,9.0,91.0
H004,HealthFirst Medical Institute,2025-02-01,290,183,107,31,26.0,9.0,88.0
H001,MedCare General Hospital,2025-01-05,477,427,50,23,12.0,9.0,98.0
H005,PrimeCare Hospital,2025-05-16,275,208,67,17,24.0,11.0,51.0
H003,LifeLine Hospital,2025-12-14,162,117,45,35,13.0,2.0,32.0
H003,LifeLine Hospital,2025-04-18,162,123,39,43,20.0,6.0,117.0
H002,CityCare Medical Center,2025-11-13,207,86,121,30,22.0,9.0,201.0
H005,PrimeCare Hospital,2025-09-13,275,211,64,25,5.0,5.0,137.0
H007,Unity Wellness Hospital,2025-01-08,221,164,57,38,28.0,8.0,152.0
H004,HealthFirst Medical Institute,2025-02-23,290,220,70,17,12.0,9.0,49.0
H002,CityCare Medical Center,2025-07-29,207,133,74,28,19.0,0.0,118.0
H001,MedCare General Hospital,2025-02-20,477,271,206,32,32.0,17.0,59.0
H003,LifeLine Hospital,2025-05-04,162,126,36,27,15.0,1.0,157.0
H006,Sunrise Community Hospital,2025-06-07,264,196,68,32,30.0,6.0,146.0
H005,PrimeCare Hospital,2025-12-30,275,228,47,37,23.0,11.0,175.0
H003,LifeLine Hospital,2025-04-14,162,132,30,22,31.0,8.0,91.0
H004,HealthFirst Medical Institute,2025-01-21,290,140,150,19,13.0,9.0,120.0
H004,HealthFirst Medical Institute,2025-03-13,290,200,90,24,30.0,4.0,127.0
H006,Sunrise Community Hospital,2025-03-23,264,215,49,34,19.0,2.0,152.0
H003,LifeLine Hospital,2025-08-30,162,158,4,31,25.0,12.0,114.0
H002,CityCare Medical Center,2025-02-04,207,175,32,24,22.0,5.0,90.0
H001,MedCare General Hospital,2025-01-20,477,259,218,27,24.0,10.0,110.0
H002,CityCare Medical Center,2025-11-16,207,133,74,24,27.0,10.0,48.0
H001,MedCare General Hospital,2025-02-05,477,390,87,25,21.0,14.0,228.0
H007,Unity Wellness Hospital,2025-08-24,221,143,78,23,33.0,12.0,99.0
H002,CityCare Medical Center,2025-06-09,207,166,41,31,35.0,9.0,136.0
H003,LifeLine Hospital,2025-07-10,162,112,50,32,34.0,15.0,76.0
H006,Sunrise Community Hospital,2025-01-17,264,136,128,33,25.0,1.0,155.0
H006,Sunrise Community Hospital,2025-03-07,264,184,80,28,25.0,6.0,151.0
H002,CityCare Medical Center,2025-06-22,207,156,51,28,30.0,2.0,144.0
H005,PrimeCare Hospital,2025-09-03,275,163,112,22,32.0,9.0,102.0
H007,Unity Wellness Hospital,2025-11-15,221,136,85,19,21.0,7.0,93.0
H001,MedCare General Hospital,2025-09-03,477,336,141,25,31.0,8.0,208.0
H003,LifeLine Hospital,2025-02-24,162,152,10,26,11.0,7.0,109.0
H004,HealthFirst Medical Institute,2025-11-11,290,189,101,25,13.0,8.0,73.0
H001,MedCare General Hospital,2025-06-04,477,383,94,20,31.0,11.0,144.0
H005,PrimeCare Hospital,2025-08-15,275,172,103,24,29.0,6.0,108.0
H002,CityCare Medical Center,2025-09-18,207,167,40,9,24.0,9.0,103.0
H007,Unity Wellness Hospital,2025-09-27,221,192,29,22,17.0,6.0,145.0
H004,HealthFirst Medical Institute,2025-09-09,290,267,23,17,18.0,9.0,144.0
H002,CityCare Medical Center,2025-07-24,207,121,86,20,19.0,5.0,98.0
H005,PrimeCare Hospital,2025-10-26,275,128,147,21,21.0,9.0,73.0
H005,PrimeCare Hospital,2025-12-23,275,194,81,37,26.0,8.0,175.0
H006,Sunrise Community Hospital,2025-08-29,264,148,116,26,28.0,10.0,162.0
H001,MedCare General Hospital,2025-05-08,477,248,229,31,13.0,9.0,68.0
H007,Unity Wellness Hospital,2025-12-21,221,123,98,23,23.0,5.0,147.0
H006,Sunrise Community Hospital,2025-07-01,264,216,48,32,19.0,11.0,40.0
H003,LifeLine Hospital,2025-09-08,162,109,53,16,21.0,4.0,145.0
H001,MedCare General Hospital,2025-07-10,477,329,148,27,35.0,3.0,116.0
H004,HealthFirst Medical Institute,2025-02-14,290,227,63,21,23.0,6.0,144.0
H003,LifeLine Hospital,2025-09-20,162,110,52,16,26.0,8.0,93.0
H002,CityCare Medical Center,2025-12-01,207,197,10,31,22.0,8.0,105.0
H002,CityCare Medical Center,2025-08-30,207,87,120,19,16.0,10.0,122.0
H001,MedCare General Hospital,2025-06-30,477,364,113,21,34.0,9.0,127.0
H001,MedCare General Hospital,2025-10-29,477,317,160,30,24.0,12.0,179.0
H003,LifeLine Hospital,2025-11-27,162,112,50,22,28.0,12.0,109.0
H007,Unity Wellness Hospital,2025-08-16,221,200,21,31,33.0,11.0,39.0
H007,Unity Wellness Hospital,2025-09-28,221,165,56,24,27.0,14.0,86.0
H003,LifeLine Hospital,2025-12-06,162,149,13,22,8.0,0.0,121.0
H007,Unity Wellness Hospital,2025-01-16,221,201,20,26,26.0,3.0,129.0
H004,HealthFirst Medical Institute,2025-05-29,290,151,139,25,21.0,4.0,174.0
H001,MedCare General Hospital,2025-01-17,477,330,147,27,19.0,14.0,87.0
H007,Unity Wellness Hospital,2025-12-24,221,154,67,18,42.0,6.0,157.0
H002,CityCare Medical Center,2025-07-01,207,179,28,38,16.0,11.0,199.0
H002,CityCare Medical Center,2025-10-21,207,184,23,5,26.0,5.0,71.0
H007,Unity Wellness Hospital,2025-05-03,221,163,58,15,36.0,4.0,162.0
H007,Unity Wellness Hospital,2025-06-02,221,212,9,25,26.0,13.0,143.0
H005,PrimeCare Hospital,2025-02-14,275,230,45,12,27.0,9.0,117.0
H003,LifeLine Hospital,2025-08-18,162,92,70,28,7.0,1.0,149.0
H003,LifeLine Hospital,2025-03-09,162,76,86,29,39.0,6.0,89.0
H001,MedCare General Hospital,2025-08-14,477,277,200,27,23.0,5.0,133.0
H006,Sunrise Community Hospital,2025-09-07,264,165,99,23,19.0,10.0,125.0
H005,PrimeCare Hospital,2025-12-06,275,201,74,34,18.0,15.0,152.0
H007,Unity Wellness Hospital,2025-12-10,221,142,79,26,28.0,7.0,55.0
H007,Unity Wellness Hospital,2025-03-29,221,154,67,31,28.0,12.0,108.0
H006,Sunrise Community Hospital,2025-09-18,264,206,58,24,32.0,6.0,69.0
H005,PrimeCare Hospital,2025-08-22,275,185,90,29,14.0,14.0,97.0
H003,LifeLine Hospital,2025-11-12,162,95,67,21,28.0,10.0,158.0
H002,CityCare Medical Center,2025-04-15,207,176,31,21,29.0,5.0,104.0
H003,LifeLine Hospital,2025-08-13,162,116,46,17,24.0,11.0,27.0
H007,Unity Wellness Hospital,2025-12-20,221,161,60,24,39.0,3.0,82.0
H002,CityCare Medical Center,2025-10-02,207,102,105,30,21.0,1.0,137.0
H007,Unity Wellness Hospital,2025-07-09,221,152,69,22,10.0,10.0,161.0
H004,HealthFirst Medical Institute,2025-05-04,290,234,56,25,17.0,8.0,122.0
H004,HealthFirst Medical Institute,2025-03-05,290,152,138,4,25.0,4.0,108.0
H004,HealthFirst Medical Institute,2025-11-17,290,252,38,31,28.0,17.0,113.0
H007,Unity Wellness Hospital,2025-05-12,221,130,91,18,13.0,9.0,90.0
H005,PrimeCare Hospital,2025-03-09,275,184,91,16,35.0,7.0,46.0
H007,Unity Wellness Hospital,2025-11-06,221,144,77,32,22.0,11.0,73.0
H004,HealthFirst Medical Institute,2025-07-25,290,251,39,15,13.0,10.0,162.0
H007,Unity Wellness Hospital,2025-09-21,221,162,59,20,16.0,11.0,89.0
H005,PrimeCare Hospital,2025-05-24,275,242,33,19,40.0,6.0,159.0
H001,MedCare General Hospital,2025-06-10,477,397,80,20,20.0,9.0,102.0
H005,PrimeCare Hospital,2025-09-02,275,190,85,26,15.0,7.0,50.0
H003,LifeLine Hospital,2025-08-15,162,122,40,27,16.0,2.0,230.0
H007,Unity Wellness Hospital,2025-11-01,221,198,23,16,25.0,10.0,134.0
H003,LifeLine Hospital,2025-05-28,162,108,54,19,25.0,3.0,143.0
H006,Sunrise Community Hospital,2025-04-05,264,175,89,17,28.0,8.0,107.0
H006,Sunrise Community Hospital,2025-03-01,264,199,65,27,24.0,10.0,154.0
H007,Unity Wellness Hospital,2025-01-11,221,127,94,28,30.0,13.0,163.0
H001,MedCare General Hospital,2025-04-09,477,342,135,36,17.0,9.0,180.0
H007,Unity Wellness Hospital,2025-08-22,221,178,43,26,17.0,10.0,87.0
H001,MedCare General Hospital,2025-09-11,477,262,215,24,18.0,5.0,169.0
H001,MedCare General Hospital,2025-04-14,477,386,91,29,24.0,5.0,150.0
H004,HealthFirst Medical Institute,2025-12-17,290,169,121,24,25.0,8.0,146.0
H004,HealthFirst Medical Institute,2025-12-15,290,228,62,20,15.0,15.0,50.0
H005,PrimeCare Hospital,2025-07-08,275,205,70,24,34.0,8.0,91.0
H002,CityCare Medical Center,2025-08-10,207,170,37,21,31.0,5.0,155.0
H002,CityCare Medical Center,2025-09-20,207,160,47,32,27.0,4.0,109.0
H005,PrimeCare Hospital,2025-08-25,275,187,88,24,13.0,16.0,199.0
H006,Sunrise Community Hospital,2025-10-04,264,214,50,21,27.0,1.0,74.0
H007,Unity Wellness Hospital,2025-01-10,221,165,56,27,30.0,13.0,108.0
H002,CityCare Medical Center,2025-02-08,207,144,63,22,29.0,0.0,70.0
H004,HealthFirst Medical Institute,2025-03-01,290,274,16,23,17.0,11.0,132.0
H007,Unity Wellness Hospital,2025-03-07,221,179,42,40,27.0,9.0,80.0
H005,PrimeCare Hospital,2025-08-11,275,193,82,33,26.0,4.0,96.0
H006,Sunrise Community Hospital,2025-08-20,264,201,63,24,25.0,13.0,124.0
H007,Unity Wellness Hospital,2025-09-04,221,159,62,27,12.0,8.0,140.0
H002,CityCare Medical Center,2025-03-29,207,159,48,28,15.0,13.0,147.0
H007,Unity Wellness Hospital,2025-04-22,221,162,59,33,33.0,7.0,162.0
H004,HealthFirst Medical Institute,2025-08-21,290,195,95,28,20.0,3.0,118.0
H006,Sunrise Community Hospital,2025-08-13,264,173,91,14,30.0,11.0,120.0
H003,LifeLine Hospital,2025-05-31,162,126,36,33,26.0,5.0,114.0
H007,Unity Wellness Hospital,2025-11-03,221,152,69,23,32.0,5.0,77.0
H002,CityCare Medical Center,2025-09-16,207,155,52,23,32.0,5.0,186.0
H007,Unity Wellness Hospital,2025-07-03,221,129,92,24,26.0,0.0,138.0
H005,PrimeCare Hospital,2025-11-24,275,196,79,17,27.0,17.0,113.0
H001,MedCare General Hospital,2025-09-20,477,342,135,31,28.0,14.0,120.0
H005,PrimeCare Hospital,2025-06-24,275,180,95,35,17.0,10.0,101.0
H004,HealthFirst Medical Institute,2025-12-10,290,214,76,25,31.0,8.0,149.0
H007,Unity Wellness Hospital,2025-01-09,221,156,65,31,20.0,6.0,67.0
H006,Sunrise Community Hospital,2025-05-25,264,182,82,27,17.0,10.0,147.0
H005,PrimeCare Hospital,2025-12-09,275,209,66,14,25.0,0.0,111.0
H002,CityCare Medical Center,2025-10-03,207,153,54,28,34.0,9.0,81.0
H007,Unity Wellness Hospital,2025-08-25,221,211,10,27,26.0,4.0,104.0
H006,Sunrise Community Hospital,2025-05-15,264,229,35,24,23.0,10.0,72.0
H002,CityCare Medical Center,2025-05-04,207,192,15,36,29.0,3.0,99.0
H006,Sunrise Community Hospital,2025-01-19,264,228,36,34,16.0,10.0,103.0
H005,PrimeCare Hospital,2025-10-02,275,234,41,37,33.0,8.0,106.0
H001,MedCare General Hospital,2025-05-27,477,354,123,17,10.0,10.0,161.0
H005,PrimeCare Hospital,2025-03-16,275,222,53,8,21.0,8.0,86.0
H006,Sunrise Community Hospital,2025-06-11,264,167,97,18,18.0,11.0,122.0
